Match_addr,Postal,PostalExt,Country,X,Y,Pop 1 mile,Particulate Matter (PM 2.5 in ug/m3),Ozone (ppb),NATA Diesel PM (ug/m3),NATA Air Toxics Cancer Risk (risk per MM),NATA Respiratory Hazard Index,Traffic Proximity and Volume (daily traffic count/distance to road),Lead Paint Indicator (% pre-1960s housing),Superfund Proximity (site count/km distance),RMP Proximity (facility count/km distance),Hazardous Waste Proximity (facility count/km distance),Wastewater Discharge Indicators (toxicity-weighted concentration/m distance),Demographic Index,all3,dem index ,Minority Population,Minority Population*,Low Income Population,Low Income*,lowincomebincorrected,Linguistically Isolated Population,Population with Less Than High School Education,Less Than High School Education*,Population under Age 5,Population over Age 64,>64* 0-under/at 1-above,DisplayX,DisplayY,sample_id,group_id
"1969 Adcock Rd, Whitakers, North Carolina, 27891",27891,9493,USA,-77.836851,36.150651,115,7.91,40.4,0.153,30,0.39,2.2,0.1,0.015,0.081,0.059,3.50E-06,0.74,7.00,1.00,0.90,1.00,0.59,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.836851,36.150651,ES081612-0041,566001836EH
"4143 Adcock Rd, Enfield, North Carolina, 27823",27823,8109,USA,-77.87371948,36.15976842,132,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.873895,36.159552,ES080712-0026,566001836EH
"1442 Ferncliff Rd, Littleton, North Carolina, 27850",27850,9270,USA,-77.89144442,36.5093626,110,7.87,39.8,0.156,30,0.4,1.8,0.035,0.014,0.052,0.044,0.034,0.08,0.00,0.00,0.02,0.00,0.15,0.00,0.00,0.00,0.06,0.00,0.04,0.45,1.00,-77.890941,36.510093,ES092712-0013,566001836EH
"523 Macon Rd, Enfield, North Carolina, 27823",27823,9247,USA,-77.88096879,36.23373949,442,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.881077,36.233496,ES080712-0027,566001836EH
"456 Solomon Dr, Littleton, North Carolina, 27850",27850,NA,USA,-77.74411326,36.30957241,110,7.86,39.9,0.208,31,0.42,28,0.1,0.013,0.31,0.053,1.50E-05,0.57,7.00,1.00,0.61,1.00,0.52,1.00,1.00,0.00,0.26,1.00,0.00,0.29,1.00,-77.74411326,36.30957241,ES072612-0052,566001836EH
"21128 Highway 48, Enfield, North Carolina, 27823",27823,NA,USA,-77.856615,36.223866,215,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.856615,36.223866,ES072612-0053,566001836EH
"77 Norman Rd, Enfield, North Carolina, 27823",27823,8053,USA,-77.8809375,36.203805,18,7.9,40.4,0.152,30,0.39,0,0.08,0.016,0.051,0.044,2.00E-05,0.71,7.00,1.00,0.96,1.00,0.46,1.00,1.00,0.01,0.21,1.00,0.05,0.15,0.00,-77.8809375,36.203805,ES072612-0055,566001836EH
"672 Phillips Rd, Scotland Neck, North Carolina, 27874",27874,8401,USA,-77.45035085,36.11308442,132,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.4503055,36.113256,ES072512-0031,566001836EH
"1640 Silvertown Rd, Enfield, North Carolina, 27823",27823,8166,USA,-77.87468205,36.20527723,23,7.9,40.4,0.152,30,0.39,1.4,0.092,0.015,0.07,0.054,8.30E-06,0.74,7.00,1.00,0.92,1.00,0.56,1.00,1.00,0.00,0.27,1.00,0.04,0.17,1.00,-77.87468205,36.20527723,ES072612-0054,566001836EH
"1702 Dog Kennel Rd, Halifax, North Carolina, 27839",27839,7801,USA,-77.530479,36.24885883,21,7.68,39.8,0.166,29,0.39,0,0.3,0.012,0.089,0.041,0.0016,0.38,5.00,0.00,0.58,1.00,0.19,0.00,0.00,0.00,0.19,1.00,0.00,0.42,1.00,-77.5303785,36.248328,ES072412-0022,566001836EH
"3945 Shields Commissary Rd, Scotland Neck, North Carolina, 27874",27874,8516,USA,-77.332248,36.151047,3,7.49,40,0.151,28,0.37,0,0.17,0.014,0.77,0.033,0.0004,0.68,7.00,1.00,0.77,1.00,0.58,1.00,1.00,0.00,0.29,1.00,0.17,0.26,1.00,-77.332248,36.151047,ES071812-0033,566001836EH
"1666 Mullin Rd, Scotland Neck, North Carolina, 27874",27874,8677,USA,-77.47737668,36.09871373,53,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.47737668,36.09871373,ES062012-0032,566001836EH
"241 E Summerwood Dr, Littleton, North Carolina, 27850",27850,8137,USA,-77.90059667,36.49899101,303,7.88,39.8,0.156,30,0.4,1.9,0.045,0.015,0.048,0.041,0.029,0.15,0.00,0.00,0.11,0.00,0.19,0.00,0.00,0.00,0.06,0.00,0.04,0.41,1.00,-77.90059667,36.49899101,ES062112-0054,566001836EH
"360 Windy Acres Farm Rd, Roanoke Rapids, North Carolina, 27870",27870,9271,USA,-77.70284463,36.4539115,1408,7.89,39.6,0.248,32,0.43,43,0.18,0.012,0.21,0.14,0.011,0.52,7.00,1.00,0.56,1.00,0.47,1.00,1.00,0.00,0.23,1.00,0.04,0.23,1.00,-77.70284463,36.4539115,ES062112-0055,566001836EH
"166 Moss Rd, Enfield, North Carolina, 27823",27823,9608,USA,-77.89990725,36.21632611,49,7.9,40.4,0.152,30,0.39,0,0.08,0.016,0.051,0.044,2.00E-05,0.71,7.00,1.00,0.96,1.00,0.46,1.00,1.00,0.01,0.21,1.00,0.05,0.15,0.00,-77.8988295,36.215919,ES102213-0021,566001836EH
"83 Berkshire Dr, Littleton, North Carolina, 27850",27850,9725,USA,-77.81244086,36.4927074,103,7.86,39.7,0.156,30,0.4,5,0.14,0.014,0.062,0.052,0.014,0.53,7.00,1.00,0.58,1.00,0.49,1.00,1.00,0.00,0.19,1.00,0.01,0.33,1.00,-77.812695,36.491661,ES061912-0029,566001836EH
"35715 Highway 903, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.3940465,36.123885,742,7.49,40,0.151,28,0.37,0,0.34,0.015,0.75,0.035,0.00029,0.67,7.00,1.00,0.78,1.00,0.57,1.00,1.00,0.00,0.30,1.00,0.12,0.23,1.00,-77.3940465,36.123885,ES061412-0043,566001836EH
"30110 Highway 125, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.425038,36.081414,132,7.49,40,0.151,28,0.37,0,0.37,0.016,0.17,0.042,0.00018,0.63,7.00,1.00,0.58,1.00,0.69,1.00,1.00,0.00,0.28,1.00,0.05,0.16,1.00,-77.425038,36.081414,ES061312-0027,566001836EH
"993 River Rd, Scotland Neck, North Carolina, 27874",27874,8530,USA,-77.39111786,36.16205433,52,7.49,40,0.151,28,0.37,0,0.17,0.014,0.77,0.033,0.0004,0.68,7.00,1.00,0.77,1.00,0.58,1.00,1.00,0.00,0.29,1.00,0.17,0.26,1.00,-77.3911125,36.16227,ES060712-0062,566001836EH
"12634 US Highway 258, Scotland Neck, North Carolina, 27874",27874,8635,USA,-77.4911745,36.05517,165,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.4911745,36.05517,ES041712-0009,566001836EH
"25576 Highway 125, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.436063,36.134019,858,7.49,40,0.151,28,0.37,0,0.5,0.014,1.1,0.037,9.50E-05,0.56,7.00,1.00,0.54,1.00,0.57,1.00,1.00,0.01,0.26,1.00,0.05,0.30,1.00,-77.436063,36.134019,ES021412-0006,566001836EH
"100 Chickadee Dr, Hollister, North Carolina, 27844",27844,9772,USA,-77.92917691,36.27587993,411,7.9,40.4,0.152,30,0.39,0,0.14,0.017,0.048,0.038,1.50E-06,0.73,7.00,1.00,0.90,1.00,0.57,1.00,1.00,0.01,0.28,1.00,0.07,0.13,0.00,-77.9294655,36.27549,ES011112-0076,566001836EH
"16530 Justice Branch Rd, Littleton, North Carolina, 27850",27850,8621,USA,-77.78604973,36.35451297,19,7.86,39.9,0.208,31,0.42,24,0.18,0.013,0.22,0.078,0,0.46,7.00,1.00,0.36,1.00,0.55,1.00,1.00,0.00,0.24,1.00,0.06,0.20,1.00,-77.785866,36.354762,ES052312-0003,566001836EH
"239 E Summerwood Rd, Littleton, North Carolina, 27850",27850,8137,USA,-77.90083551,36.49854786,303,7.88,39.8,0.156,30,0.4,1.9,0.045,0.015,0.048,0.041,0.029,0.15,0.00,0.00,0.11,0.00,0.19,0.00,0.00,0.00,0.06,0.00,0.04,0.41,1.00,-77.901093,36.498744,ES041912-0011,566001836EH
"116 McDaniel Street, Enfield, North Carolina, 27823",27823,NA,USA,-77.6630835,36.180261,"2,703",7.81,40.3,0.181,30,0.39,0.0013,0.43,0.012,0.7,0.091,3.20E-06,0.76,7.00,1.00,0.85,1.00,0.67,1.00,1.00,0.00,0.27,1.00,0.06,0.16,1.00,-77.6630835,36.180261,ES110111-0003,566001836EH
"3933 Sledge Rd, Littleton, North Carolina, 27850",27850,7754,USA,-77.83050391,36.3052543,35,7.9,40.4,0.152,30,0.39,0,0.18,0.015,0.067,0.039,3.30E-06,0.65,7.00,1.00,0.76,1.00,0.55,1.00,1.00,0.01,0.28,1.00,0.02,0.22,1.00,-77.830677,36.304785,ES113011-0026,566001836EH
"1374 Wright Rd, Roanoke Rapids, North Carolina, 27870",27870,NA,USA,-77.79627782,36.40195217,32,7.86,39.7,0.156,30,0.4,2.8,0.21,0.014,0.066,0.053,6.00E-05,0.48,5.00,0.00,0.69,1.00,0.28,0.00,0.00,0.00,0.19,1.00,0.00,0.14,0.00,-77.79627782,36.40195217,ES122211-0015,566001836EH
"386 Buck Dr, Roanoke Rapids, North Carolina, 27870",27870,8349,USA,-77.72668831,36.43525971,788,7.88,39.6,0.206,31,0.42,30,0.17,0.013,0.12,0.099,0,0.49,7.00,1.00,0.45,1.00,0.52,1.00,1.00,0.00,0.21,1.00,0.14,0.24,1.00,-77.726232,36.435267,ES072611-0026,566001836EH
"NC-48, Roanoke Rapids, North Carolina, 27870",27870,NA,USA,-77.69112243,36.41511319,1590,7.87,39.8,0.207,31,0.42,27,0.12,0.012,0.19,0.16,0.00055,0.72,7.00,1.00,0.79,1.00,0.65,1.00,1.00,0.00,0.21,1.00,0.10,0.13,0.00,-77.69112243,36.41511319,ES090811-0073,566001836EH
"2413 Mullin Rd, Scotland Neck, North Carolina, 27874",27874,8200,USA,-77.49028989,36.0977176,58,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.49018,36.097182,ES060111-0017,566001836EH
"2041 Bellamy Lake Rd, Whitakers, North Carolina, 27891",27891,9269,USA,-77.77362135,36.15709866,16,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.77359,36.156726,ES080211-0032,566001836EH
"14711 Highway 48, Littleton, North Carolina, 27850",27850,NA,USA,-77.8286025,36.310932,52,7.89,40.2,0.171,30,0.4,9.4,0.16,0.015,0.15,0.044,7.30E-06,0.63,7.00,1.00,0.71,1.00,0.54,1.00,1.00,0.01,0.27,1.00,0.02,0.24,1.00,-77.8286025,36.310932,ES060111-0004,566001836EH
"504 Quebec Rd, Colerain, North Carolina, 27924",27924,9490,USA,-76.8457977,36.22846428,126,6.99,39.1,0.134,26,0.33,0,0.23,0.014,0.076,0.055,0,0.53,7.00,1.00,0.70,1.00,0.37,1.00,1.00,0.00,0.24,1.00,0.12,0.18,1.00,-76.845591,36.228258,ES051811-0012,566001836EH
"179 Finch Dr, Hollister, North Carolina, 27844",27844,9756,USA,-77.92238036,36.28776446,456,7.9,40.4,0.152,30,0.39,0,0.15,0.016,0.051,0.038,1.80E-06,0.72,7.00,1.00,0.87,1.00,0.56,1.00,1.00,0.01,0.28,1.00,0.07,0.14,0.00,-77.92238036,36.28776446,ES022411-0087,566001836EH
"74 Bells Rd, Roanoke Rapids, North Carolina, 27870",27870,9465,USA,-77.63375973,36.3968956,584,7.83,39.6,0.226,31,0.43,30,0.12,0.011,0.31,0.24,8.30E-06,0.58,7.00,1.00,0.71,1.00,0.45,1.00,1.00,0.00,0.29,1.00,0.05,0.25,1.00,-77.633892,36.396648,ES080911-0023,566001836EH
"634 Myrick Estates Rd, Littleton, North Carolina, 27850",27850,9371,USA,-77.834322,36.473157,130,7.86,39.7,0.156,30,0.4,2.8,0.059,0.014,0.055,0.047,0.028,0.21,0.00,0.00,0.17,0.00,0.24,0.00,0.00,0.00,0.10,0.00,0.03,0.42,1.00,-77.834322,36.473157,ES041911-0025,566001836EH
"16353 Justice Branch Rd, Littleton, North Carolina, 27850",27850,8620,USA,-77.78602897,36.35442893,19,7.86,39.9,0.208,31,0.42,24,0.18,0.013,0.22,0.078,0,0.46,7.00,1.00,0.36,1.00,0.55,1.00,1.00,0.00,0.24,1.00,0.06,0.20,1.00,-77.7862215,36.354168,ES021711-0053,566001836EH
"19197 NC-481, Enfield, North Carolina, 27823",27823,15,USA,-77.7865316,36.17438004,93,7.83,40.3,0.174,30,0.39,32,0.22,0.013,0.44,0.099,7.40E-06,0.65,7.00,1.00,0.88,1.00,0.42,1.00,1.00,0.00,0.41,1.00,0.06,0.21,1.00,-77.7865316,36.17438004,ES021611-0032,566001836EH
"258 Stamper Siding Rd, Scotland Neck, North Carolina, 27874",27874,8688,USA,-77.404383,36.095202,174,7.49,40,0.151,28,0.37,0,0.37,0.016,0.17,0.042,0.00018,0.63,7.00,1.00,0.58,1.00,0.69,1.00,1.00,0.00,0.28,1.00,0.05,0.16,1.00,-77.404383,36.095202,ES021611-0035,566001836EH
"108 James Edward Dr, Roanoke Rapids, North Carolina, 27870",27870,9700,USA,-77.66439071,36.43487703,3166,7.89,39.7,0.298,33,0.45,260,0.26,0.012,0.35,0.25,0.0071,0.68,7.00,1.00,0.74,1.00,0.63,1.00,1.00,0.02,0.28,1.00,0.06,0.14,0.00,-77.6637225,36.434628,ES021611-0036,566001836EH
"5039 Wright Rd, Littleton, North Carolina, 27850",27850,2500,USA,-77.85237579,36.40595972,8,7.86,39.7,0.156,30,0.4,2.8,0.21,0.014,0.066,0.053,6.00E-05,0.48,5.00,0.00,0.69,1.00,0.28,0.00,0.00,0.00,0.19,1.00,0.00,0.14,0.00,-77.852628,36.405432,ES021711-0054,566001836EH
"1767 Mary Chapel Rd, Halifax, North Carolina, 27839",27839,7800,USA,-77.48492732,36.21916834,40,7.68,39.8,0.166,29,0.39,0,0.3,0.012,0.089,0.041,0.0016,0.38,5.00,0.00,0.58,1.00,0.19,0.00,0.00,0.00,0.19,1.00,0.00,0.42,1.00,-77.4843975,36.219411,ES010411-0020,566001836EH
"154 Ras Rd, Enfield, North Carolina, 27823",27823,9260,USA,-77.8777773,36.2335133,514,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.8777773,36.2335133,ES020811-0023,566001836EH
"137 Wonder Rd, Enfield, North Carolina, 27823",27823,9283,USA,-77.85725807,36.25038805,179,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.857461,36.25038,ES020311-0032,566001836EH
"65 Gregory Farm Rd, Halifax, North Carolina, 27839",27839,9371,USA,-77.64930445,36.32737214,37,7.68,39.8,0.166,29,0.39,7.4,0.21,0.011,0.18,0.071,0.0043,0.70,7.00,1.00,0.79,1.00,0.61,1.00,1.00,0.00,0.17,1.00,0.03,0.19,1.00,-77.649399,36.327708,ES112310-0006,566001836EH
"927 Otter Lane, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.351472,36.109953,15,7.49,40,0.151,28,0.37,0,0.37,0.016,0.17,0.042,0.00018,0.63,7.00,1.00,0.58,1.00,0.69,1.00,1.00,0.00,0.28,1.00,0.05,0.16,1.00,-77.351472,36.109953,ES100610-0050,566001836EH
"Summit Rd, Littleton, North Carolina, 27850",27850,NA,USA,-77.82372066,36.45444162,169,7.86,39.7,0.156,30,0.4,5.6,0.17,0.014,0.064,0.054,0.011,0.62,7.00,1.00,0.69,1.00,0.55,1.00,1.00,0.00,0.21,1.00,0.00,0.31,1.00,-77.82372066,36.45444162,ES122210-0006,566001836EH
"1036 Kehukee Church Rd, Scotland Neck, North Carolina, 27874",27874,8205,USA,-77.40215094,36.09713177,179,7.49,40,0.151,28,0.37,0,0.37,0.016,0.17,0.042,0.00018,0.63,7.00,1.00,0.58,1.00,0.69,1.00,1.00,0.00,0.28,1.00,0.05,0.16,1.00,-77.40215094,36.09713177,ES100610-0052,566001836EH
"2570 Mary Chapel Rd, Halifax, North Carolina, 27839",27839,8837,USA,-77.47493214,36.20963862,167,7.65,39.8,0.164,29,0.38,0,0.33,0.012,0.18,0.04,0.0014,0.38,5.00,0.00,0.54,1.00,0.22,0.00,0.00,0.00,0.19,1.00,0.01,0.39,1.00,-77.47493214,36.20963862,ES100610-0053,566001836EH
"4062 Drapers Rd, Enfield, North Carolina, 27823",27823,8192,USA,-77.77953523,36.21919379,105,7.81,40.3,0.181,30,0.39,39,0.33,0.012,0.24,0.073,1.10E-05,0.75,7.00,1.00,0.93,1.00,0.58,1.00,1.00,0.00,0.56,1.00,0.01,0.27,1.00,-77.779827,36.219474,ES092110-0036,566001836EH
"7458 Douglass Hill Farm Rd, Scotland Neck, North Carolina, 27874",27874,8670,USA,-77.50143869,36.0789583,42,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.50143869,36.0789583,ES100610-0051,566001836EH
"14258 Highway 903, Halifax, North Carolina, 27839",27839,NA,USA,-77.617305,36.338769,131,7.68,39.8,0.166,29,0.39,7.4,0.21,0.011,0.18,0.071,0.0043,0.70,7.00,1.00,0.79,1.00,0.61,1.00,1.00,0.00,0.17,1.00,0.03,0.19,1.00,-77.617305,36.338769,ES051310-0081,566001836EH
"304 Wallace Fork Rd, Roanoke Rapids, North Carolina, 27870",27870,8448,USA,-77.62867996,36.40639435,706,7.83,39.6,0.224,31,0.43,29,0.12,0.011,0.3,0.23,7.70E-06,0.59,7.00,1.00,0.72,1.00,0.47,1.00,1.00,0.00,0.28,1.00,0.05,0.24,1.00,-77.6287305,36.406881,ES061510-0039,566001836EH
"US-301 S, Weldon, North Carolina, 27890",27890,NA,USA,-77.59294043,36.42530904,1448,7.83,39.6,0.226,31,0.43,200,0.6,0.011,0.63,0.45,0.019,0.66,7.00,1.00,0.73,1.00,0.61,1.00,1.00,0.00,0.17,1.00,0.08,0.19,1.00,-77.59294043,36.42530904,ES042710-0013,566001836EH
"148 Cobra Lane, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.49320321,36.05159448,122,7.49,40,0.151,28,0.37,0,0.42,0.014,0.15,0.048,1.30E-06,0.36,5.00,0.00,0.58,1.00,0.14,0.00,0.00,0.00,0.22,1.00,0.00,0.10,0.00,-77.4934695,36.051741,ES022310-0007,566001836EH
"2792 Highway 48, Roanoke Rapids, North Carolina, 27870",27870,NA,USA,-77.6950335,36.41553,1439,7.87,39.7,0.207,31,0.42,29,0.12,0.012,0.18,0.16,0.00065,0.72,7.00,1.00,0.78,1.00,0.66,1.00,1.00,0.00,0.22,1.00,0.09,0.12,0.00,-77.6950335,36.41553,ES012610-0008,566001836EH
"598 Deer Run Dr, Roanoke Rapids, North Carolina, 27870",27870,8318,USA,-77.72312922,36.43651861,863,7.88,39.6,0.206,31,0.42,30,0.16,0.012,0.12,0.11,0.00013,0.52,7.00,1.00,0.49,1.00,0.54,1.00,1.00,0.00,0.21,1.00,0.14,0.22,1.00,-77.72312922,36.43651861,ES012610-0009,566001836EH
"645 Melton Bridge Rd, Whitakers, North Carolina, 27891",27891,8715,USA,-77.8423095,36.16569,44,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.8423095,36.16569,ES040610-0024,566001836EH
"54 Petunia Ln, Roanoke Rapids, North Carolina, 27870",27870,6288,USA,-77.69368924,36.41909586,1337,7.87,39.7,0.207,31,0.42,29,0.12,0.012,0.18,0.16,0.00065,0.72,7.00,1.00,0.78,1.00,0.66,1.00,1.00,0.00,0.22,1.00,0.09,0.12,0.00,-77.69368924,36.41909586,ES012610-0011,566001836EH
"2447 Adcock Rd, Whitakers, North Carolina, 27891",27891,9238,USA,-77.84634146,36.15695619,122,7.9,40.4,0.152,30,0.39,2,0.098,0.015,0.077,0.058,3.40E-06,0.75,7.00,1.00,0.91,1.00,0.60,1.00,1.00,0.00,0.29,1.00,0.04,0.17,1.00,-77.846319,36.156564,ES012610-0010,566001836EH
"1514 Dog Kennel Rd, Halifax, North Carolina, 27839",27839,8861,USA,-77.53418254,36.24862953,21,7.68,39.8,0.166,29,0.39,0,0.3,0.012,0.089,0.041,0.0016,0.38,5.00,0.00,0.58,1.00,0.19,0.00,0.00,0.00,0.19,1.00,0.00,0.42,1.00,-77.53419,36.247761,ES012610-0012,566001836EH
"7610 NC-481, Enfield, North Carolina, 27823",27823,8992,USA,-77.60294732,36.20768743,81,7.68,39.8,0.166,29,0.39,7.4,0.21,0.011,0.18,0.071,0.0043,0.70,7.00,1.00,0.79,1.00,0.61,1.00,1.00,0.00,0.17,1.00,0.03,0.19,1.00,-77.60294732,36.20768743,ES021010-0012,566001836EH
"5886 Heathsville Rd, Enfield, North Carolina, 27823",27823,8743,USA,-77.74926894,36.255836,91,7.83,40.1,0.19,31,0.4,35,0.28,0.013,0.2,0.059,1.30E-05,0.71,7.00,1.00,0.83,1.00,0.60,1.00,1.00,0.00,0.48,1.00,0.00,0.29,1.00,-77.74926894,36.255836,ES110309-0073,566001836EH
"6812 Ringwood Rd, Enfield, North Carolina, 27823",27823,8186,USA,-77.7856686,36.21843419,43,7.81,40.3,0.181,30,0.39,40,0.3,0.012,0.38,0.091,1.00E-05,0.69,7.00,1.00,0.90,1.00,0.48,1.00,1.00,0.00,0.51,1.00,0.04,0.24,1.00,-77.7855645,36.218862,ES031110-0035,566001836EH
"500 Sylvan Heights Park Way, Scotland Neck, North Carolina, 27874",27874,NA,USA,-77.41429107,36.14564371,594,7.49,40,0.151,28,0.37,0,0.41,0.014,1.3,0.036,0.00023,0.54,7.00,1.00,0.56,1.00,0.51,1.00,1.00,0.01,0.22,1.00,0.07,0.22,1.00,-77.41429107,36.14564371,ES122909-0021,566001836EH
"202 Tunis Rd, Winton, North Carolina, 27986",27986,9749,USA,-76.89067255,36.37892195,119,7.22,38.9,0.146,27,0.36,0.04,0.13,0.016,0.095,0.13,0.0002,0.64,7.00,1.00,0.74,1.00,0.54,1.00,1.00,0.00,0.25,1.00,0.04,0.22,1.00,-76.8904335,36.378729,ES011310-0032,201073639EH
"813 Swains Mill Rd, Harrellsville, North Carolina, 27942",27942,9755,USA,-76.72197164,36.30425403,128,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.721013,36.304767,ES121009-0026,201073639EH
"751 New Hope Church Rd, Como, North Carolina, 27818",27818,9524,USA,-77.02954677,36.53817779,49,7.47,39,0.166,28,0.38,3.3,0.3,0.019,0.11,0.29,1.2,0.30,4.00,0.00,0.35,0.00,0.24,0.00,0.00,0.00,0.15,1.00,0.07,0.22,1.00,-77.0295285,36.537912,ES012810-0032,201073639EH
"813 Swains Mill Rd, Harrellsville, North Carolina, 27942",27942,9755,USA,-76.72197164,36.30425403,128,7.22,38.9,0.146,27,0.36,0,0.22,0.015,0.34,0.14,0.00021,0.56,7.00,1.00,0.71,1.00,0.40,1.00,1.00,0.00,0.26,1.00,0.03,0.35,1.00,-76.721013,36.304767,ES022310-0009,201073639EH
"1132 Parkers Ferry Rd, Como, North Carolina, 27818",27818,9552,USA,-76.95431948,36.4380263,57,7.23,38.9,0.147,27,0.35,9,0.28,0.02,0.057,0.067,0.00042,0.60,7.00,1.00,0.70,1.00,0.46,1.00,1.00,0.00,0.18,1.00,0.03,0.15,0.00,-76.9547115,36.437787,ES042910-0026,201073639EH
"235 Sthy 561 West, Ahoskie, North Carolina, 27910",27910,NA,USA,-77.0144265,36.29385,612,7.24,39.1,0.185,28,0.37,0,0.35,0.014,0.057,0.055,0,0.46,7.00,1.00,0.52,1.00,0.41,1.00,1.00,0.01,0.17,1.00,0.06,0.18,1.00,-77.0144265,36.29385,ES081910-0062,201073639EH
"813 New Hope Church Rd, Como, North Carolina, 27818",27818,9523,USA,-77.03215917,36.53749529,53,7.44,39,0.16,28,0.37,2.3,0.27,0.019,0.094,0.23,0.82,0.34,5.00,0.00,0.38,1.00,0.30,0.00,0.00,0.00,0.15,1.00,0.05,0.20,1.00,-77.032044,36.537201,ES071510-0089,201073639EH
"325 Boones Bridge Rd, Como, North Carolina, 27818",27818,9502,USA,-77.06992481,36.51776537,47,7.36,39,0.146,28,0.37,0.0036,0.2,0.018,0.064,0.068,0.00082,0.45,7.00,1.00,0.44,1.00,0.45,1.00,1.00,0.00,0.15,1.00,0.01,0.16,1.00,-77.0700735,36.517644,ES061710-0041,201073639EH
"740 Buck Branch Rd, Aulander, North Carolina, 27805",27805,9553,USA,-77.1704688,36.24007529,27,7.33,39.1,0.15,28,0.36,0,0.23,0.013,0.062,0.05,0,0.33,6.00,0.00,0.23,0.00,0.43,1.00,1.00,0.00,0.29,1.00,0.03,0.26,1.00,-77.1704688,36.24007529,ES083110-0024,201073639EH
"248 Union Rd, Ahoskie, North Carolina, 27910",27910,8009,USA,-77.02723483,36.32020538,154,7.33,39.1,0.15,28,0.36,0,0.08,0.014,0.056,0.057,7.50E-08,0.52,7.00,1.00,0.68,1.00,0.36,1.00,0.00,0.00,0.22,1.00,0.03,0.15,0.00,-77.027868,36.320427,ES112310-0043,201073639EH
"135 Mt Tabor Church Road, Murfreesboro, North Carolina, 27855",27855,NA,USA,-77.01742533,36.40442277,74,7.36,39,0.146,28,0.37,5.3,0.37,0.015,0.074,0.074,2.60E-06,0.77,7.00,1.00,0.83,1.00,0.71,1.00,1.00,0.00,0.13,1.00,0.04,0.14,0.00,-77.017023,36.404046,ES102610-0002,201073639EH
"Maple St, Murfreesboro, North Carolina, 27855",27855,NA,USA,-77.10582244,36.43216447,2587,7.36,39,0.146,28,0.37,5.2,0.27,0.015,0.095,0.095,4.40E-06,0.49,7.00,1.00,0.60,1.00,0.40,1.00,1.00,0.01,0.15,1.00,0.04,0.16,1.00,-77.10582244,36.43216447,ES042111-0013,201073639EH
